population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,1,Number,2005,1320.7082709106028,1465.5505116326156,1130.285012050854
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,2,Percent,2005,0.023630444043462356,0.026192195446739064,0.020128924570796174
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,3,Rate,2005,63.03307430353316,69.94591942066562,53.94479668068485
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,1,Number,2011,3.968516490131404,5.522990828472782,2.9476161754381067
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,2,Percent,2011,0.008084664203462046,0.010845993506031801,0.006012552162121735
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,3,Rate,2011,29.328086205103492,40.81594508432601,21.78344011112923
1,All Population,1,Deaths,93,Sweden,3,Both,228,55+ years,697,Falls,1,Number,2005,1701.960563075823,1920.6172365376635,1462.0616239535575
1,All Population,1,Deaths,93,Sweden,3,Both,228,55+ years,697,Falls,2,Percent,2005,0.0197663287666287,0.022238583348826405,0.017015295336599703
1,All Population,1,Deaths,93,Sweden,3,Both,228,55+ years,697,Falls,3,Rate,2005,61.42927914493677,69.32130797474484,52.77054802176489
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,1,Number,2007,12.415295876471445,17.03116337163978,8.67594744191326
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,2,Percent,2007,0.0280216796296083,0.038467237020617016,0.01962720641714068
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,3,Rate,2007,67.61348398970732,92.75141755878434,47.249057879566664
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,1,Number,2011,2889.3838922508785,3268.759689684879,2381.496153834912
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,2,Percent,2011,0.023030284598615385,0.026059203300277927,0.018982214402562064
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,3,Rate,2011,60.36861171552719,68.29500400662577,49.75718768227918
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,1,Number,2011,61082.69153214014,68371.77579722261,50965.7424859492
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,2,Percent,2011,0.01720860605462669,0.019255603169776602,0.014353497714292519
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,3,Rate,2011,47.79547289317732,53.49897450172256,39.879247334510715
1,All Population,1,Deaths,91,Portugal,3,Both,228,55+ years,697,Falls,1,Number,1999,533.2604168706964,587.6105250176118,474.84284316367405
1,All Population,1,Deaths,91,Portugal,3,Both,228,55+ years,697,Falls,2,Percent,1999,0.005622967253850056,0.0061962966022339845,0.0050411802626848645
1,All Population,1,Deaths,91,Portugal,3,Both,228,55+ years,697,Falls,3,Rate,1999,19.207398417208687,21.165023900311652,17.10326771997469
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,1,Number,2007,25.808070458880835,29.03891491003405,22.197757533125444
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,2,Percent,2007,0.014841443012254787,0.01674815161562553,0.012807649864813522
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,3,Rate,2007,39.3054159534374,44.225957581520774,33.80694788721835
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,1,Number,2003,2090.076531088431,2381.9662567987393,1799.4895727944393
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,2,Percent,2003,0.016335143781325886,0.018549930901068806,0.014144281932682665
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,3,Rate,2003,51.81495124001422,59.051170431119495,44.61102887113034
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,2004,926.6976571479122,1053.0559022050584,791.8587900170853
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,2,Percent,2004,0.02446829396620229,0.027619716275103706,0.02097412418885517
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,3,Rate,2004,78.46093989892901,89.15934470732756,67.044504162432
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,1,Number,2007,441.5429722872754,485.2538924481119,395.98719290376204
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,2,Percent,2007,0.004427356998111049,0.004854979679693568,0.003946479391560335
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,3,Rate,2007,13.361995736101841,14.684777810482085,11.983384438714316
1,All Population,1,Deaths,81,Germany,3,Both,228,55+ years,697,Falls,1,Number,2006,9586.431812978379,10681.209685819538,8321.399979430133
1,All Population,1,Deaths,81,Germany,3,Both,228,55+ years,697,Falls,2,Percent,2006,0.012724937948234654,0.014172640643503159,0.011039055383488885
1,All Population,1,Deaths,81,Germany,3,Both,228,55+ years,697,Falls,3,Rate,2006,37.47517950147515,41.754873771393385,32.52993021976435
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,1,Number,2009,57711.913382121755,64296.80562438586,48898.73297402367
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,2,Percent,2009,0.016331103312566736,0.018192090006288554,0.013836302415026511
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,3,Rate,2009,46.480955964861494,51.78440318068116,39.38285391881001
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,1,Number,2009,430.057855861393,473.2676224474107,383.92830631374125
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,2,Percent,2009,0.0043223931658003594,0.004747144027122838,0.003860108969517089
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,3,Rate,2009,12.797011164909918,14.082782039451589,11.424357805488842
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,1999,5094.905930910002,5659.234373532614,4472.256416449079
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,1999,0.008765338341255294,0.009745930782267367,0.0076849372532785155
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,1999,33.16187202191608,36.83498941531921,29.109152738564497
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,2000,5345.975741337283,5984.620198293605,4629.260630199685
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,2000,0.009557238399208133,0.010698715160502767,0.008278150088608148
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,2000,34.448610535113744,38.56393301927345,29.83021327279588
1,All Population,1,Deaths,76,Belgium,3,Both,228,55+ years,697,Falls,1,Number,2006,1716.8455591001925,1939.5367794676254,1468.309674804686
1,All Population,1,Deaths,76,Belgium,3,Both,228,55+ years,697,Falls,2,Percent,2006,0.018848744552842574,0.021322697097466117,0.016063410074857006
1,All Population,1,Deaths,76,Belgium,3,Both,228,55+ years,697,Falls,3,Rate,2006,57.072582866608975,64.47544042751139,48.81057888110462
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,1,Number,2003,311.04649871932077,354.61691303571297,268.53677499250557
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,2,Percent,2003,0.009344216511502383,0.010625125013467466,0.008101357719769471
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,3,Rate,2003,26.483615435630888,30.193356911189774,22.86418496433089
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,1,Number,2012,76.79713216206808,85.42810141105268,65.56487904720156
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,2,Percent,2012,0.022288324251318853,0.024692574303528076,0.019248626606223604
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,3,Rate,2012,58.4743425882259,65.04607565331615,49.9219579068513
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,1,Number,2004,100.86506546792826,133.13533935788217,76.74277423031619
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,2,Percent,2004,0.014547738867590204,0.0191828159523227,0.01131183460741749
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,3,Rate,2004,48.38838818154828,63.8695315533183,36.81610805840614
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,2004,6180.102601360312,6858.382825526422,5391.074440946759
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,2004,0.011677812319716773,0.012947225197841241,0.010185088934533206
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,2004,37.509697236628334,41.626471259840066,32.72074641859959
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,1,Number,2012,869.8842321153538,979.0126654316427,741.943634386566
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,2,Percent,2012,0.018037171229871755,0.02030987250229346,0.015289068988900843
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,3,Rate,2012,52.07371871901298,58.606453916362085,44.414834406706206
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,2011,1131.4693122943952,1278.8536404332544,926.9138476634815
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,2,Percent,2011,0.02949695985114907,0.033271720974424525,0.024190833771654895
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,3,Rate,2011,84.82595338550846,95.87531726362342,69.4904846114174
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,1994,862.0725841661615,972.1296964938601,742.2410973939055
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,2,Percent,1994,0.021092325973858128,0.0236977456135655,0.018198326676388106
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,3,Rate,1994,81.06518763380475,91.41443272655894,69.79680706115637
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,2010,1110.1105807678673,1256.4444776543924,911.6079486354863
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,2,Percent,2010,0.028949653817902387,0.03269873324414421,0.023824732852131776
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,3,Rate,2010,84.74449620564937,95.91544852724616,69.5910458674694
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,1,Number,2003,21.7491503455799,24.54327275720484,19.019811024045275
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,2,Percent,2003,0.013092739462452749,0.01481255206294159,0.0113181688555065
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,3,Rate,2003,37.282053969818826,42.07169498536553,32.60346311589692
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,1,Number,2008,2498.534483380071,2825.6635908104067,2090.090955655101
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,2,Percent,2008,0.02021455071073681,0.022849184327998793,0.0169793642034571
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,3,Rate,2008,55.50731816783989,62.77480219452919,46.43335701267734
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,1,Number,2012,4.206928820546042,5.617593436161188,3.087536820093714
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,2,Percent,2012,0.008330972786965441,0.010955549899154551,0.006161019224711314
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,3,Rate,2012,30.483421744440484,40.705102750247,22.372303182013216
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,1,Number,2012,1200.6792249561836,1302.2854295191585,1025.2063042034886
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,2,Percent,2012,0.025304465612485207,0.027517955835634725,0.02172700259738033
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,3,Rate,2012,67.2231863385169,72.91187710664077,57.398873063210026
1,All Population,1,Deaths,88,Malta,3,Both,228,55+ years,697,Falls,1,Number,2012,40.967473063698115,46.50725550389073,34.18453479102177
1,All Population,1,Deaths,88,Malta,3,Both,228,55+ years,697,Falls,2,Percent,2012,0.013262577530835441,0.015012680762252784,0.011025451035023046
1,All Population,1,Deaths,88,Malta,3,Both,228,55+ years,697,Falls,3,Rate,2012,30.66187786105529,34.808097284789284,25.585225353528
1,All Population,1,Deaths,92,Spain,3,Both,228,55+ years,697,Falls,1,Number,2004,2471.4223686352184,2769.9570420217765,2168.903942160118
1,All Population,1,Deaths,92,Spain,3,Both,228,55+ years,697,Falls,2,Percent,2004,0.007310759738770929,0.00819468988459498,0.006416140315252464
1,All Population,1,Deaths,92,Spain,3,Both,228,55+ years,697,Falls,3,Rate,2004,21.054554072825724,23.597832187971072,18.47733754800989
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,2002,5727.230868990407,6379.493453126875,4991.472442886537
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,2002,0.01033900206609303,0.011523100861819765,0.009000657362436524
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,2002,35.8713016356706,39.95661065087111,31.263034038731437
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,1,Number,2006,1190.4899997380119,1319.2491712936317,1056.678685888953
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,2,Percent,2006,0.01749608719673503,0.019401385811523047,0.015552022214876374
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,3,Rate,2006,51.90403197252058,57.517787786218165,46.07000840757251
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,1,Number,2002,96.26813097335936,126.6728780489778,72.38585830420696
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,2,Percent,2002,0.013929176676621847,0.018210339529225943,0.010511633109948565
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,3,Rate,2002,48.38977469547795,63.67290989075169,36.38520182186453
1,All Population,1,Deaths,84,Ireland,3,Both,228,55+ years,697,Falls,1,Number,2001,306.97196190654046,340.1769280107747,271.9068878571082
1,All Population,1,Deaths,84,Ireland,3,Both,228,55+ years,697,Falls,2,Percent,2001,0.011536741915961692,0.012805918050897543,0.010187332558245605
1,All Population,1,Deaths,84,Ireland,3,Both,228,55+ years,697,Falls,3,Rate,2001,39.51347339519633,43.78762122485228,34.99989221355519
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,2005,6512.096697862047,7249.543897219387,5652.674213917829
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,2005,0.012304642053958245,0.013712019236572325,0.010693601726185735
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,2005,38.94606366518989,43.356419792935405,33.80622555652426
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,1,Number,2004,1085.9483709866895,1198.522252654374,971.104191724825
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,2,Percent,2004,0.015985387143252688,0.01765207051836675,0.014337025097764161
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,3,Rate,2004,48.59182299549578,53.62905153974215,43.45300776279269
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,1,Number,2005,2189.7147429829647,2483.4271583275076,1875.122642516012
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,2,Percent,2005,0.017677143370760685,0.019960393156079528,0.015094586948039761
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,3,Rate,2005,51.80887140649116,58.75813674154841,44.365590618059656
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,1,Number,2005,107.11920966368942,141.1957067222247,82.37307680767093
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,2,Percent,2005,0.014784980737607357,0.01955893694337916,0.011551970143298725
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,3,Rate,2005,48.19035172352475,63.52054678295602,37.05766273270187
1,All Population,1,Deaths,396,San Marino,3,Both,228,55+ years,697,Falls,1,Number,2004,1.832023332899256,2.4153575211308524,1.3415001551629135
1,All Population,1,Deaths,396,San Marino,3,Both,228,55+ years,697,Falls,2,Percent,2004,0.010024956139238938,0.01312114129144891,0.007365503790061868
1,All Population,1,Deaths,396,San Marino,3,Both,228,55+ years,697,Falls,3,Rate,2004,25.450722368167455,33.55448185961878,18.63630631378118
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,1,Number,2011,13426.72345739354,15257.02859900661,10973.416711525215
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,2,Percent,2011,0.02758814162232491,0.03132961334299833,0.022546389078842634
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,3,Rate,2011,70.32850824624224,79.91555535073833,57.478209790713024
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,1,Number,2007,2358.221098119467,2664.1211869905846,2000.9006376102136
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,2,Percent,2007,0.01931884473184367,0.02180916805109538,0.016399580220868796
1,All Population,1,Deaths,89,Netherlands,3,Both,228,55+ years,697,Falls,3,Rate,2007,53.556166456034006,60.50328269189556,45.44127253177867
1,All Population,1,Deaths,88,Malta,3,Both,228,55+ years,697,Falls,1,Number,2013,43.62011619634673,49.397413940745544,35.62770620603408
1,All Population,1,Deaths,88,Malta,3,Both,228,55+ years,697,Falls,2,Percent,2013,0.014204904623102423,0.016044286033194393,0.011831786596941018
1,All Population,1,Deaths,88,Malta,3,Both,228,55+ years,697,Falls,3,Rate,2013,31.8323225263685,36.04837743788586,25.99976189243078
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,1,Number,2002,20.674205669655365,23.33602305548727,17.92588663250194
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,2,Percent,2002,0.012913749165933698,0.014595636442629496,0.01111303118096665
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,3,Rate,2002,36.52711404790862,41.23000366701,31.671393614717516
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,1,Number,2008,13.095867281125406,18.04676527056437,9.034312180722804
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,2,Percent,2008,0.028074545292521794,0.03885656477061959,0.019360691264220204
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,3,Rate,2008,68.52803471412216,94.43508630553038,47.274735261793644
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,1,Number,2013,875.6709094932849,983.2718830979305,738.6415167119405
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,2,Percent,2013,0.018088635390448336,0.020357636471959165,0.015163795109403843
1,All Population,1,Deaths,78,Denmark,3,Both,228,55+ years,697,Falls,3,Rate,2013,51.64513375375604,57.99120122453902,43.56344319892919
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,2003,6099.315733802755,6784.318996878189,5307.171434441395
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,2003,0.010981393273630076,0.012211863164874333,0.009555923688124347
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,2003,37.506688366742885,41.71899758956023,32.635533851330614
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,1,Number,2007,356.22675111719406,403.99026526757655,297.30720738263716
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,2,Percent,2007,0.010110005132106374,0.011422922274688711,0.008443849723762236
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,3,Rate,2007,26.06292824636312,29.557491858420512,21.752146319272505
1,All Population,1,Deaths,76,Belgium,3,Both,228,55+ years,697,Falls,1,Number,2007,1822.1073470616648,2067.0584557930874,1534.4356774392459
1,All Population,1,Deaths,76,Belgium,3,Both,228,55+ years,697,Falls,2,Percent,2007,0.019817401618678423,0.022499851014180703,0.01666766142993874
1,All Population,1,Deaths,76,Belgium,3,Both,228,55+ years,697,Falls,3,Rate,2007,59.73822182853899,67.7690020644792,50.306837864579435
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,1,Number,2003,8943.475598176283,10227.952396123032,7478.382136962124
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,2,Percent,2003,0.016404338524757832,0.018771735883317545,0.013707488764897252
1,All Population,1,Deaths,86,Italy,3,Both,228,55+ years,697,Falls,3,Rate,2003,50.23703741597808,57.45216404656507,42.00735598833164
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,1,Number,2008,26.8215231664574,30.354827348022162,22.978797264757265
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,2,Percent,2008,0.015076755590805435,0.016924888721828533,0.012991484835356544
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,3,Rate,2008,39.649348602210864,44.872512415208185,33.968777147947016
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,1,Number,2013,1175.3010453577515,1280.5800051554622,1004.3919618746412
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,2,Percent,2013,0.02461993853058304,0.02686582597058179,0.0210022215509624
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,3,Rate,2013,64.95021220141504,70.76820309507944,55.50532888133054
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,1,Number,2006,450.52270817746626,491.7013837266671,403.08692670093103
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,2,Percent,2006,0.004656018832570236,0.005083350235461911,0.0041523499688979
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,3,Rate,2006,13.755832284847777,15.013142836092706,12.307473206719195
1,All Population,1,Deaths,92,Spain,3,Both,228,55+ years,697,Falls,1,Number,1999,2122.7257365510604,2349.7967160455123,1824.4524899872622
1,All Population,1,Deaths,92,Spain,3,Both,228,55+ years,697,Falls,2,Percent,1999,0.006358923717490248,0.007024424353022079,0.005459820524994358
1,All Population,1,Deaths,92,Spain,3,Both,228,55+ years,697,Falls,3,Rate,1999,19.766898333243226,21.881391453484746,16.989367143588694
1,All Population,1,Deaths,93,Sweden,3,Both,228,55+ years,697,Falls,1,Number,2002,1585.0024244893618,1781.3876309427123,1361.749992342785
1,All Population,1,Deaths,93,Sweden,3,Both,228,55+ years,697,Falls,2,Percent,2002,0.017801933273501745,0.020054586205114765,0.015321822361146369
1,All Population,1,Deaths,93,Sweden,3,Both,228,55+ years,697,Falls,3,Rate,2002,59.6480875224962,67.03861374609285,51.24647222744113
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,1,Number,2006,26.256701160668598,29.65043877531894,22.873287818344934
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,2,Percent,2006,0.015237426578732834,0.01722627569309694,0.013191801685027859
1,All Population,1,Deaths,83,Iceland,3,Both,228,55+ years,697,Falls,3,Rate,2006,41.156596672358155,46.47617925675383,35.85319707719192
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,1,Number,2007,1205.870987305096,1330.3278318725968,1075.0737911797185
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,2,Percent,2007,0.017713766694565685,0.0196364450161681,0.01573817622890139
1,All Population,1,Deaths,75,Austria,3,Both,228,55+ years,697,Falls,3,Rate,2007,51.980237872743224,57.34507080563219,46.3420979396487
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,1,Number,2005,10.969716914072464,15.002718529689679,7.765836296021549
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,2,Percent,2005,0.026998643624612528,0.036916072133343976,0.019112327059760258
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,3,Rate,2005,64.2135973350323,87.82163971437171,45.45899304318298
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,1,Number,2006,107.80180396618513,142.29743608206087,82.68481875570762
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,2,Percent,2006,0.01520631511626307,0.02020610745582537,0.011945901572351364
1,All Population,1,Deaths,77,Cyprus,3,Both,228,55+ years,697,Falls,3,Rate,2006,48.73104310990789,64.3245496552117,37.377087572516054
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,1,Number,2013,78.46233789008404,87.87894419080934,66.53076237196011
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,2,Percent,2013,0.02282637051009316,0.02541687575723955,0.01973578103414321
1,All Population,1,Deaths,87,Luxembourg,3,Both,228,55+ years,697,Falls,3,Rate,2013,58.11709657798351,65.09198201388205,49.27937206758565
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,1,Number,2006,1379.5074303255262,1521.304352972056,1183.6954341091364
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,2,Percent,2006,0.024904654082615524,0.027495697755119317,0.021399435998408135
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,3,Rate,2006,64.84045329350222,71.50527911314654,55.63677789758199
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,1,Number,2013,4.49389071018038,5.969557510748383,3.3603969534960543
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,2,Percent,2013,0.008693801836441502,0.011413937557758203,0.00639335301348049
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,3,Rate,2013,32.015159984009344,42.52803440622232,23.939978298145014
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,1,Number,2004,313.2807291104699,355.82527757369814,268.87771229757334
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,2,Percent,2004,0.009478856444649698,0.010794058767786987,0.008149989874073553
1,All Population,1,Deaths,85,Israel,3,Both,228,55+ years,697,Falls,3,Rate,2004,25.87550259010568,29.389480539151325,22.208023968573652
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,1,Number,2009,12929.93714192544,14715.375996985442,10729.6616008629
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,2,Percent,2009,0.02678594436030358,0.030506799641712583,0.022290183479551386
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,3,Rate,2009,70.20600528199199,79.9004475915816,58.259113772612885
1,All Population,1,Deaths,90,Norway,3,Both,228,55+ years,697,Falls,1,Number,2008,1038.2995256035379,1161.820153725876,879.3951173919116
